ratio 1,ratio 2,key,in_g_vs_s,p_value_g_vs_s,statistic_g_vs_s,in_h_vs_s,p_value_h_vs_s,statistic_h_vs_s,in_h_vs_g,p_value_h_vs_g,statistic_h_vs_g,presence_count
sc_y,sc_na,sc_y||sc_na,False,,,True,0.0004140209521316,0.0171122344301252,True,1.4252228138604275e-26,0.0296632566857175,2
sc_na,co_na,sc_na||co_na,False,,,True,0.0004564296162663,0.0170267536943144,True,7.189072853489113e-28,0.0315547434978627,2
na_ni,sc_ni,na_ni||sc_ni,False,,,True,0.0003162464922572,0.012053364234797,True,2.3028094425126392e-25,0.0190257622576042,2
cr_cu,na_ca,cr_cu||na_ca,False,,,True,0.0003174511056277,0.0169142465998182,True,9.671242569269371e-33,0.0344768551333862,2
sc_mn,na_ti,sc_mn||na_ti,False,,,True,0.0003326253784619,0.0143092440232565,True,3.2810193578318355e-25,0.0225494850690322,2
nd_ti,sc_na,nd_ti||sc_na,False,,,True,0.0003349454884379,0.0187594249997054,True,5.208350182941076e-30,0.0366327753509904,2
na_ca,ni_ti,na_ca||ni_ti,False,,,True,0.0003363234222645,0.0155232952893225,True,1.1253929108406719e-28,0.027254906681169,2
na_ca,cr_ti,na_ca||cr_ti,False,,,True,0.0003449620685959,0.0150833607358075,True,3.1120546501977623e-32,0.0302673805627936,2
y_ca,sc_na,y_ca||sc_na,False,,,True,0.0003596853969221,0.0171850443474163,True,2.419574943971094e-28,0.0308530949259138,2
na_ca,sc_ca,na_ca||sc_ca,False,,,True,0.0003861840890593,0.0150289208309669,True,2.3653511860048842e-27,0.0258196801820135,2
na_ca,si_ti,na_ca||si_ti,False,,,True,0.0004130975022783,0.0147889200476486,True,2.1833710314226433e-30,0.0286679482525609,2
na_ca,cr_v,na_ca||cr_v,False,,,True,0.000298543858425,0.0161919014623626,True,6.324669025734759e-29,0.0283812341634664,2
mn_ca,cr_sc,mn_ca||cr_sc,True,3.342102253767416e-07,0.0233328067685004,True,8.231194063942728e-05,0.0123842134103119,False,,,2
cr_ti,cr_sc,cr_ti||cr_sc,True,3.346862601829515e-07,0.0197573326514771,True,0.0003782490118271,0.0082576223785202,False,,,2
v_ca,co_si,v_ca||co_si,True,3.3822470431385534e-07,0.0217466706547281,True,2.412690460502323e-07,0.0248207232369767,False,,,2
zn_mn,na_mn,zn_mn||na_mn,True,3.4408436174738565e-07,0.033979931425667,False,,,True,4.455775944006933e-31,0.0332176024240345,2
na_mn,ni_ti,na_mn||ni_ti,True,3.464032493306887e-07,0.0260065838173035,False,,,True,7.185602030984407e-39,0.0372350188939929,2
y_ti,nd_ni,y_ti||nd_ni,True,3.543414600225639e-07,0.0398774882581974,False,,,True,4.6264229457833504e-26,0.0304160080548272,2
ni_mn,na_mn,ni_mn||na_mn,True,3.543560800066521e-07,0.0277455578593891,False,,,True,3.974339290348819e-38,0.0386860030417394,2
sc_cu,nd_ca,sc_cu||nd_ca,True,3.728652688168413e-07,0.0451925968065066,True,0.0003646047587606,0.019079930265008,False,,,2
si_v,co_na,si_v||co_na,True,3.738864683887572e-07,0.0253072558625856,True,0.0003198157016296,0.012872441217586,False,,,2
ca_cu,na_ca,ca_cu||na_ca,False,,,True,5.876376942009589e-05,0.0234075711834661,True,1.0715142380405557e-25,0.028860873501839,2
na_mn,cr_zn,na_mn||cr_zn,True,3.777896299295295e-07,0.0322120408754386,False,,,True,1.4575337735505238e-32,0.0333736500351499,2
nd_zn,nd_ba,nd_zn||nd_ba,True,3.888493938321124e-07,0.0539653630436799,False,,,True,3.9168442379584208e-25,0.0370018544989855,2
cr_ti,cr_na,cr_ti||cr_na,True,3.904394881106105e-07,0.0244063761635242,False,,,True,6.877188804950076e-44,0.0400129147049016,2
si_cu,si_v,si_cu||si_v,True,3.925809356538822e-07,0.026006169774696,True,2.131260262620376e-06,0.0229655093004261,False,,,2
si_v,co_v,si_v||co_v,True,4.083387801368354e-07,0.0225897522490512,True,2.41744300490666e-05,0.0150954413225951,False,,,2
cr_cu,cr_y,cr_cu||cr_y,True,4.1385831819265353e-07,0.0299926959709169,False,,,True,2.4018719968766088e-29,0.0288875064499262,2
nd_ni,na_v,nd_ni||na_v,True,4.215544905162696e-07,0.0399601423836808,False,,,True,1.611927371865795e-25,0.029730004767366,2
si_mn,nd_v,si_mn||nd_v,True,4.241001246335231e-07,0.0411875797802745,False,,,True,3.03651227293173e-26,0.0323410667365868,2
si_v,sc_na,si_v||sc_na,False,,,True,4.881371040538879e-07,0.0309434540847605,True,4.9766197846790797e-26,0.0247245943415321,2
v_ca,sc_na,v_ca||sc_na,False,,,True,4.953853468784644e-07,0.0334199026744607,True,8.693498258104306e-25,0.0251061631124492,2
ba_y,nd_ba,ba_y||nd_ba,True,3.747188504180861e-07,0.0411227463257676,False,,,True,5.001381513472113e-27,0.0317436391531094,2
v_ti,si_ni,v_ti||si_ni,True,2.6379205371258186e-07,0.0195039154158673,True,5.227489083077304e-06,0.0159485743768611,False,,,2
cr_y,co_na,cr_y||co_na,True,3.028525564479297e-08,0.0353650799748677,False,,,True,4.725197262896106e-28,0.0268278604513083,2
y_ca,nd_na,y_ca||nd_na,True,2.6870465819778105e-07,0.0501719027622723,False,,,True,4.728616410653748e-40,0.061634347960902,2
nd_na,co_nd,nd_na||co_nd,True,2.709992420234342e-07,0.0645476606957941,False,,,True,9.749788977587648e-34,0.0634539280112784,2
co_zn,nd_na,co_zn||nd_na,True,2.746302054217479e-07,0.0503371277051641,False,,,True,3.7562200674539216e-33,0.0498672267806811,2
ba_y,si_v,ba_y||si_v,True,2.748821614866072e-07,0.0315629842579486,True,9.895898854217844e-05,0.0168373875012798,False,,,2
v_y,nd_ba,v_y||nd_ba,True,2.754881001209132e-07,0.0412329681581934,False,,,True,1.3846294546723204e-25,0.0296787976437097,2
na_mn,cr_na,na_mn||cr_na,True,2.782352749888669e-07,0.0348977634085149,False,,,True,3.0212569723129845e-44,0.0583577105002374,2
v_zn,nd_na,v_zn||nd_na,True,2.8325750877743333e-07,0.0509901261705712,False,,,True,5.454235924079965e-32,0.0486771111924653,2
si_cu,cr_si,si_cu||cr_si,True,3.289513921824321e-07,0.0272395150370739,True,0.0003441316177994,0.0126422509948189,False,,,2
nd_cu,cr_si,nd_cu||cr_si,True,2.869947172510292e-07,0.0525935910458383,False,,,True,4.1139311523049676e-26,0.0391766793814273,2
sc_mn,nd_ba,sc_mn||nd_ba,True,2.941322837361359e-07,0.0401587054847843,False,,,True,2.651617372880816e-27,0.0304726798930814,2
nd_na,co_k,nd_na||co_k,True,3.057732101953227e-07,0.0498052036660409,False,,,True,1.1400153843542102e-34,0.0527621191604108,2
na_mn,si_ti,na_mn||si_ti,True,3.080260241996928e-07,0.0265514097133366,False,,,True,1.806150999196693e-39,0.0379303130139128,2
na_mn,nd_ba,na_mn||nd_ba,True,3.092779639373306e-07,0.0398672624483602,False,,,True,1.1859613529423656e-42,0.0534409703103995,2
v_ca,ni_y,v_ca||ni_y,True,3.127115055594116e-07,0.0273273381230002,True,3.818552198541363e-05,0.0184583274951632,False,,,2
co_y,cr_na,co_y||cr_na,True,3.139402559027066e-07,0.0305548563222784,False,,,True,1.8009903403899188e-33,0.0339949942805174,2
si_mn,si_na,si_mn||si_na,True,3.1695947448957133e-07,0.0272060572345063,True,0.0006159753372606,0.012547477706969,False,,,2
co_si,cr_k,co_si||cr_k,True,3.22546518335147e-07,0.0227346888932805,True,5.063766613968115e-05,0.0134991575579519,False,,,2
na_mn,co_nd,na_mn||co_nd,True,3.237978304854704e-07,0.0437923875361377,False,,,True,3.4142045999145924e-39,0.051069496036893,2
sc_y,nd_na,sc_y||nd_na,True,2.840073813164643e-07,0.0493915437916167,False,,,True,1.1692336605761292e-39,0.0610561224463982,2
na_ca,v_ti,na_ca||v_ti,False,,,True,2.6845972452935263e-05,0.021955552866188,True,4.4311639242627724e-27,0.0258707654278053,2
sc_na,cr_k,sc_na||cr_k,False,,,True,2.8235751068203077e-05,0.021562272314613,True,1.6652190845231859e-25,0.0248031130766826,2
ti_cu,sc_na,ti_cu||sc_na,False,,,True,2.9201253014647117e-05,0.0239081364062737,True,7.691315559405e-26,0.0280430229935912,2
na_ca,co_si,na_ca||co_si,False,,,True,2.981914722671499e-05,0.0207709597079997,True,3.0369195795950863e-28,0.0259642825515685,2
ni_ti,sc_na,ni_ti||sc_na,False,,,True,3.061717194634367e-05,0.0211505671481345,True,4.83124997570693e-27,0.0262359660572101,2
si_ti,sc_na,si_ti||sc_na,False,,,True,3.091598337131285e-05,0.0210216756699293,True,4.023219889620805e-28,0.0273023641096919,2
na_ca,co_ca,na_ca||co_ca,False,,,True,3.180242431079179e-05,0.0219831609296223,True,1.243767553009135e-27,0.0270177195180331,2
na_ca,cr_sc,na_ca||cr_sc,False,,,True,3.309682731306992e-05,0.0207192757916448,True,3.9058726089418084e-29,0.0272795583836858,2
cr_ti,sc_na,cr_ti||sc_na,False,,,True,3.361174858514886e-05,0.0203826690650362,True,1.47104584658964e-30,0.0292721282349913,2
co_ca,sc_na,co_ca||sc_na,False,,,True,2.337975062000339e-06,0.0275202395544686,True,1.176624899936469e-27,0.0267733548218688,2
co_ni,sc_na,co_ni||sc_na,False,,,True,3.523413731530877e-05,0.0202221341175051,True,9.287675902504798e-28,0.0263259571751985,2
na_ni,co_sc,na_ni||co_sc,False,,,True,3.922884991690681e-05,0.0167344278315225,True,3.219433179653658e-25,0.0197990060703363,2
na_ca,sc_ni,na_ca||sc_ni,False,,,True,4.021259096095897e-05,0.0208803723028448,True,8.753264995027524e-27,0.0257004990368224,2
sc_cu,na_ca,sc_cu||na_ca,False,,,True,4.26684682063315e-05,0.0242280750012362,True,2.107851530482095e-25,0.0288120128463259,2
ni_cu,sc_na,ni_cu||sc_na,False,,,True,4.507865858329285e-05,0.020867275065056,True,1.793153886058493e-26,0.0266732033620544,2
ti_mn,sc_na,ti_mn||sc_na,False,,,True,5.02272327223602e-05,0.0195249389016726,True,6.0458299112280615e-30,0.0287918842223167,2
na_ca,sc_na,na_ca||sc_na,False,,,True,5.135730399025655e-05,0.0266405380186502,True,6.59795144098752e-32,0.0412828313572811,2
ni_mn,sc_na,ni_mn||sc_na,False,,,True,5.452163263632366e-05,0.0193930634971834,True,1.0560315404679961e-30,0.0295465258483909,2
sc_ca,sc_na,sc_ca||sc_na,False,,,True,5.46560763362886e-05,0.0197475440520767,True,2.949275646161918e-26,0.0256124608171307,2
cr_v,sc_na,cr_v||sc_na,False,,,True,5.732296507848518e-05,0.0206230510922832,True,1.024931596565301e-26,0.0271843147998588,2
na_ti,co_sc,na_ti||co_sc,False,,,True,3.439494047479855e-05,0.0194343066804883,True,1.2693656643122234e-25,0.0228162794968772,2
sc_na,co_si,sc_na||co_si,False,,,True,2.948699766886414e-06,0.0259748471449466,True,1.852672730336377e-26,0.0247434779429666,2
sc_na,co_sc,sc_na||co_sc,False,,,True,3.4042240397840133e-06,0.0283606622550686,True,5.34694323434576e-25,0.0258957261762676,2
na_ca,si_v,na_ca||si_v,False,,,True,4.594238411457978e-06,0.0255717816647894,True,1.7220641414693935e-27,0.0255105876523115,2
v_ca,na_ca,v_ca||na_ca,False,,,True,6.227042574583715e-06,0.027569463210238,True,1.3933653005306839e-25,0.02600860428431,2
v_ti,sc_na,v_ti||sc_na,False,,,True,6.429338472029615e-06,0.0259576521522316,True,3.635571591442182e-25,0.0251098907940352,2
si_ni,sc_na,si_ni||sc_na,False,,,True,6.643176889982743e-06,0.0240544719114257,True,2.1194687074401253e-28,0.0267789187376127,2
na_ca,co_sc,na_ca||co_sc,False,,,True,7.696852741581414e-06,0.0250342744445177,True,2.0780848566514175e-27,0.0264913200246492,2
sc_na,cr_sc,sc_na||cr_sc,False,,,True,7.808031167499358e-06,0.0244855993475947,True,5.43976148838293e-29,0.0283736770022814,2
cr_ca,sc_na,cr_ca||sc_na,False,,,True,1.0212590361156e-05,0.0231772920255561,True,7.398778031120659e-28,0.0263909780527212,2
si_mn,sc_na,si_mn||sc_na,False,,,True,2.329239393676012e-05,0.022080546763255,True,1.2271153374855123e-32,0.0324461519021862,2
ni_ca,sc_na,ni_ca||sc_na,False,,,True,1.2893312577466042e-05,0.0234161765495522,True,1.853162434856669e-26,0.0255820043229844,2
sc_mn,sc_na,sc_mn||sc_na,False,,,True,1.3651183211149036e-05,0.0241419920877607,True,1.0430009601165376e-26,0.0272194553200454,2
v_ni,sc_na,v_ni||sc_na,False,,,True,1.542927631332896e-05,0.0225162903145073,True,2.2895614884192703e-26,0.0252438405118134,2
ti_ca,sc_na,ti_ca||sc_na,False,,,True,1.5727400869222376e-05,0.0220819224593822,True,2.140381924241137e-28,0.0268800822165781,2
mn_ca,sc_na,mn_ca||sc_na,False,,,True,1.611060848696824e-05,0.0225344131559155,True,7.16388421795752e-27,0.0258239128757482,2
sc_na,cr_si,sc_na||cr_si,False,,,True,1.627495270242033e-05,0.0227733256761694,True,1.2235756394650796e-32,0.0323501033688406,2
co_ti,sc_na,co_ti||sc_na,False,,,True,1.899298137927861e-05,0.022099073916906,True,2.67236683357696e-27,0.0262966061705224,2
na_ti,si_v,na_ti||si_v,False,,,True,1.9945313840247345e-05,0.0198000766747833,True,1.524374007968378e-25,0.0215168184226296,2
sc_ti,sc_na,sc_ti||sc_na,False,,,True,2.027035107543919e-05,0.0221708844143844,True,8.291165054031936e-27,0.0261947596494551,2
si_na,sc_na,si_na||sc_na,False,,,True,2.2403469808989555e-05,0.0256220873593156,True,2.1214997155903985e-25,0.0284299427268214,2
ca_cu,sc_na,ca_cu||sc_na,False,,,True,1.02339447660491e-05,0.0281824797660725,True,1.2675536404753397e-25,0.0289865253452746,2
sc_nd,co_si,sc_nd||co_si,True,8.567796166073506e-11,0.0624654242766438,True,0.0005151852213666,0.0148516611611297,False,,,2
nd_y,sc_y,nd_y||sc_y,True,8.663740153013759e-11,0.0725976232312683,False,,,True,6.924942397410802e-38,0.0524601838127329,2
cr_ca,si_nd,cr_ca||si_nd,True,9.078932523746958e-11,0.0729944430533688,False,,,True,1.6179983390878447e-26,0.0320943155333549,2
zn_mn,si_nd,zn_mn||si_nd,True,9.166690174329732e-11,0.0750176987134663,False,,,True,2.581722874443312e-25,0.0316440871501032,2
cr_ti,si_v,cr_ti||si_v,True,9.505001605787645e-11,0.0318551047413408,True,2.4106184810086637e-06,0.0167656620972092,False,,,2
nd_y,si_ba,nd_y||si_ba,True,1.0484895305950664e-10,0.0728229663786367,False,,,True,2.409335060794911e-33,0.0433412238399075,2
cr_na,si_nd,cr_na||si_nd,True,1.0594264935982581e-10,0.0730810332220357,False,,,True,1.4945387537266043e-41,0.0550609255174928,2
cr_y,cr_si,cr_y||cr_si,True,1.0699673601860587e-10,0.0465947291059078,False,,,True,1.2517665211246685e-27,0.0250248349842313,2
nd_y,v_zn,nd_y||v_zn,True,1.1003541465910359e-10,0.0737538764577076,False,,,True,1.7971664114289558e-32,0.0434330857871534,2
nd_na,cr_na,nd_na||cr_na,True,2.7843243640134064e-08,0.0600688327190165,False,,,True,4.774107315582035e-44,0.0733020438698094,2
co_y,si_nd,co_y||si_nd,True,1.1297868318237227e-10,0.0727790885588854,False,,,True,6.2132232214294815e-27,0.0338167197615245,2
si_ni,si_nd,si_ni||si_nd,True,1.1357575477485728e-10,0.0728899302276539,False,,,True,1.0946655791408608e-26,0.032596498899201,2
cr_ca,si_v,cr_ca||si_v,True,1.1724728870318975e-10,0.0338561425065461,True,7.809313111609236e-07,0.0195419685466041,False,,,2
sc_nd,cr_sc,sc_nd||cr_sc,True,1.2197951763575954e-10,0.061439119824964,True,0.0006165947927801,0.0143750811466743,False,,,2
nd_y,nd_ba,nd_y||nd_ba,True,1.2359023326911394e-10,0.0839276973112357,False,,,True,2.9752640028160285e-39,0.0615259927428504,2
sc_ni,si_nd,sc_ni||si_nd,True,1.2447388025661738e-10,0.0716135196672806,False,,,True,2.476748740045147e-25,0.0310083668111984,2
nd_y,k_si,nd_y||k_si,True,1.3162844275815602e-10,0.0705303571957656,False,,,True,2.541391366364442e-36,0.04810867578342,2
nd_ca,y_mn,nd_ca||y_mn,True,1.4130456692544251e-10,0.0715556122885224,False,,,True,7.284047301345398e-25,0.0307404221964297,2
sc_mn,sc_nd,sc_mn||sc_nd,True,1.5976397327891063e-10,0.0618640247275223,True,0.0004833689121711,0.0152707380765673,False,,,2
si_nd,co_si,si_nd||co_si,True,1.1275064790466053e-10,0.0713828351104524,False,,,True,2.943754817314371e-26,0.0316575964583504,2
si_v,sc_nd,si_v||sc_nd,True,3.1478758896664616e-11,0.0664270255928174,True,8.163697274913305e-05,0.0196076671327406,False,,,2
ni_y,si_nd,ni_y||si_nd,True,3.4201567570423804e-11,0.0751744452164101,False,,,True,9.436052612293777e-30,0.0368410799663442,2
na_y,nd_y,na_y||nd_y,True,3.4459028616796715e-11,0.0737363051730583,False,,,True,2.5882125661726304e-35,0.0463040741342833,2
ba_y,nd_y,ba_y||nd_y,True,3.519121214479112e-11,0.0771857937636444,False,,,True,2.919374306304259e-34,0.0464701171893687,2
nd_y,sc_zn,nd_y||sc_zn,True,3.889966012482559e-11,0.0737629117642498,False,,,True,5.738599744931694e-36,0.0461591725500582,2
si_mn,cr_y,si_mn||cr_y,True,4.137692337734133e-11,0.049837511091809,False,,,True,3.769395051309083e-27,0.0252392487568174,2
nd_y,zn_ni,nd_y||zn_ni,True,4.1790011076390445e-11,0.0729400983730675,False,,,True,2.7234444090689737e-35,0.0451508672052769,2
nd_y,nd_na,nd_y||nd_na,True,4.276416774452533e-11,0.1029073516477904,False,,,True,1.5681665567791844e-42,0.0805461283006545,2
zn_ti,nd_y,zn_ti||nd_y,True,4.3320316425328684e-11,0.0727838765848958,False,,,True,4.1801388820001866e-36,0.0459480427157671,2
nd_y,nd_ni,nd_y||nd_ni,True,8.381349346339715e-11,0.0902830431002907,False,,,True,2.928461192370709e-35,0.057069604906481,2
y_mn,cr_si,y_mn||cr_si,True,4.710382335496935e-11,0.0533312230022348,False,,,True,4.263517547790263e-25,0.024674796885961,2
nd_y,co_k,nd_y||co_k,True,4.726023519800739e-11,0.0730709453121167,False,,,True,2.4123125390152936e-36,0.0475160044632558,2
nd_ti,nd_y,nd_ti||nd_y,True,4.828637846275517e-11,0.0923715811021517,False,,,True,1.2097687258007418e-35,0.0559509540834652,2
na_mn,si_nd,na_mn||si_nd,True,5.362754350303594e-11,0.0748445347194782,False,,,True,2.1229572568452608e-42,0.0562423672074891,2
mn_ca,si_nd,mn_ca||si_nd,True,5.3675702973107315e-11,0.0738487688415659,False,,,True,1.0339609814422314e-26,0.0321664414618973,2
nd_y,co_zn,nd_y||co_zn,True,5.832119862701661e-11,0.0728286667035706,False,,,True,1.1218292937301402e-34,0.0448940368647033,2
ti_mn,si_nd,ti_mn||si_nd,True,5.990762587749901e-11,0.0734967576507421,False,,,True,1.3191519252074212e-28,0.0346654425860952,2
y_ca,nd_y,y_ca||nd_y,True,6.112679575373625e-11,0.0720869793589288,False,,,True,3.623641676344034e-38,0.0518592726864917,2
na_mn,sc_nd,na_mn||sc_nd,True,7.254079469965521e-11,0.0651584568102094,False,,,True,4.3574305477774015e-38,0.0445379096276998,2
cr_ti,si_nd,cr_ti||si_nd,True,8.372853213932964e-11,0.0737393231386045,False,,,True,4.398994656426618e-28,0.0345485567857869,2
nd_y,si_y,nd_y||si_y,True,4.5800353112656277e-11,0.0713529352117079,False,,,True,8.042430451809431e-37,0.0479034306593558,2
nd_y,ba_ni,nd_y||ba_ni,True,3.4978481657860963e-10,0.067040574397409,False,,,True,2.315486095735936e-33,0.0434752714367778,2
k_cu,nd_y,k_cu||nd_y,True,3.5185061686645186e-10,0.0713866700587311,False,,,True,5.463620457804586e-34,0.0488801169891153,2
nd_y,k_zn,nd_y||k_zn,True,3.6496364940031647e-10,0.0689261971152063,False,,,True,2.0784463367786748e-33,0.0440306958496742,2
ti_ca,si_nd,ti_ca||si_nd,True,3.928898087803762e-10,0.0678472171076847,False,,,True,1.4403465198775347e-26,0.032226932619282,2
si_nd,co_cr,si_nd||co_cr,True,3.9434854018926445e-10,0.0679797645574123,False,,,True,7.652004681475741e-29,0.035483679070332,2
nd_y,nd_zn,nd_y||nd_zn,True,4.023878123783091e-10,0.0901099991713216,False,,,True,4.4673062459343455e-32,0.05272066457878,2
co_ti,si_nd,co_ti||si_nd,True,4.063075804877449e-10,0.0677840723414969,False,,,True,1.501708841822778e-26,0.0322714257475869,2
co_ca,si_nd,co_ca||si_nd,True,4.1172228480942896e-10,0.0669883157048849,False,,,True,6.4139209655242855e-27,0.0325654026226257,2
ni_ti,si_nd,ni_ti||si_nd,True,4.4697137180925515e-10,0.0678155838479681,False,,,True,2.4092645606785123e-26,0.03214764590258,2
si_cu,si_nd,si_cu||si_nd,True,1.5995943987901927e-10,0.0700151991827813,False,,,True,3.043679832653867e-25,0.0306503270586966,2
nd_y,cr_nd,nd_y||cr_nd,True,4.5167823129651577e-10,0.0819742125402294,False,,,True,1.5670766722761312e-33,0.0509625612734615,2
y_mn,nd_na,y_mn||nd_na,True,4.529710739790676e-10,0.0747461011337265,False,,,True,5.032942641755209e-43,0.0671416876500342,2
nd_cu,nd_y,nd_cu||nd_y,True,4.5965630306243423e-10,0.0948749050056891,False,,,True,3.2712145751209163e-34,0.0637575764668662,2
nd_ti,cr_y,nd_ti||cr_y,True,4.8647718326793e-10,0.0610668172039953,False,,,True,2.906903414961558e-31,0.0363055187790135,2
na_ni,si_nd,na_ni||si_nd,True,4.883316689261354e-10,0.0668496575867615,False,,,True,1.9020323898010247e-34,0.0430712421264735,2
si_ti,si_nd,si_ti||si_nd,True,5.165807229334286e-10,0.0675627721390593,False,,,True,7.560859471337092e-27,0.0332527504363251,2
ni_ca,si_nd,ni_ca||si_nd,True,5.230884233450893e-10,0.0663893845049883,False,,,True,2.66715937582839e-26,0.0316717930826656,2
cr_mn,si_nd,cr_mn||si_nd,True,5.365395873088194e-10,0.0664857757126971,False,,,True,1.2976870261569966e-26,0.0322993137354726,2
nd_y,k_na,nd_y||k_na,True,5.439033743732596e-10,0.0680633795432774,False,,,True,5.392598247882431e-42,0.0611557337307111,2
v_ni,si_nd,v_ni||si_nd,True,4.5078799370842625e-10,0.0672846709277729,False,,,True,2.070766183292768e-26,0.0320532706708585,2
na_v,si_nd,na_v||si_nd,True,1.6286160112866803e-10,0.0715584997845738,False,,,True,1.2082531127159006e-30,0.0382566380677434,2
ni_mn,si_nd,ni_mn||si_nd,True,1.7942101650915746e-10,0.0700598748665653,False,,,True,2.8205978651211534e-29,0.0356213035203599,2
zn_ca,nd_y,zn_ca||nd_y,True,1.8566404523127702e-10,0.0691174846724935,False,,,True,3.0330295134442245e-35,0.0457080554206743,2
cr_si,cr_sc,cr_si||cr_sc,True,1.8578663183531623e-10,0.0355895493469367,True,0.0004494504795906,0.0096259717278129,False,,,2
nd_y,k_v,nd_y||k_v,True,1.869999147004469e-10,0.0713097622880549,False,,,True,2.139926164147698e-33,0.0452278011699215,2
si_nd,cr_k,si_nd||cr_k,True,1.8898346807954082e-10,0.0696128585746646,False,,,True,1.6609228682155627e-25,0.0307042547460071,2
cr_na,sc_nd,cr_na||sc_nd,True,1.924717807032572e-10,0.0619559370641072,False,,,True,3.012361442819553e-38,0.0438804328477383,2
si_v,cr_sc,si_v||cr_sc,True,1.9662011564399468e-10,0.0341651673640933,True,2.0748885382429298e-07,0.0217719390518029,False,,,2
nd_y,k_nd,nd_y||k_nd,True,1.9736458934770104e-10,0.0878413589880275,False,,,True,9.045260917223904e-32,0.0495174693154833,2
co_mn,si_nd,co_mn||si_nd,True,3.2239103680857015e-10,0.0675638567696733,False,,,True,5.448636344177742e-30,0.0365492955132267,2
y_mn,nd_ti,y_mn||nd_ti,True,2.0786729175199214e-10,0.0660919151903473,False,,,True,5.6473525967000545e-30,0.0363849233844942,2
si_nd,sc_nd,si_nd||sc_nd,True,2.1136600171211855e-10,0.0890828417779787,False,,,True,6.504084669922155e-25,0.0378774781261538,2
sc_v,si_nd,sc_v||si_nd,True,2.1323155611939863e-10,0.0712716837181724,True,0.0001431342730252,0.0221940832798396,False,,,2
cr_ni,si_nd,cr_ni||si_nd,True,2.2705984635010447e-10,0.0700320361443439,False,,,True,2.2662038257184597e-28,0.0348549520018904,2
nd_y,si_zn,nd_y||si_zn,True,2.4516446511500255e-10,0.0681420553439578,False,,,True,5.007170447128756e-35,0.0454688854855074,2
nd_ca,cr_y,nd_ca||cr_y,True,2.5059587373332966e-10,0.0673913138049099,False,,,True,6.513736329660409e-26,0.0308187205356217,2
y_ti,si_nd,y_ti||si_nd,True,2.7333350856132757e-10,0.0679986188341975,False,,,True,1.0333536971365474e-30,0.0381312740056208,2
nd_y,co_nd,nd_y||co_nd,True,2.781796259338803e-10,0.0875705092338599,False,,,True,2.549529528302736e-36,0.059675948614467,2
v_ti,si_nd,v_ti||si_nd,True,3.050878407747196e-10,0.0680860688049768,False,,,True,6.261322167762694e-26,0.0313454276656321,2
sc_ti,si_nd,sc_ti||si_nd,True,3.1114005421291475e-10,0.0686613274459727,False,,,True,3.0942294874419167e-26,0.0319442027195688,2
cr_zn,si_nd,cr_zn||si_nd,True,2.03337390170382e-10,0.0717118078819035,False,,,True,3.696464068519894e-25,0.0311015742491434,2
v_ti,nd_y,v_ti||nd_y,True,1.1897673933680496e-12,0.0824312959375548,False,,,True,1.7763476761853838e-39,0.0501260340928255,2
nd_y,cr_ni,nd_y||cr_ni,True,1.231465166150269e-12,0.0830903692843584,False,,,True,4.7522700204335765e-42,0.0543804605098486,2
nd_y,cr_k,nd_y||cr_k,True,1.2349930705484574e-12,0.0824106732304314,False,,,True,1.2758969660926503e-38,0.0485783369234748,2
y_mn,sc_nd,y_mn||sc_nd,True,1.4525587583137677e-12,0.0793106961587797,False,,,True,1.919017767254177e-28,0.0331383108890045,2
v_y,nd_y,v_y||nd_y,True,1.456664325236459e-12,0.0850655251768189,False,,,True,4.719195110300896e-36,0.0478201050270045,2
zn_mn,nd_y,zn_mn||nd_y,True,1.4710371239208953e-12,0.0851250412669598,False,,,True,3.824092457731535e-37,0.0479984853808801,2
nd_y,co_sc,nd_y||co_sc,True,1.5040998228062234e-12,0.0822369385002225,False,,,True,3.4821629089146504e-39,0.0500790885180804,2
ni_ti,nd_y,ni_ti||nd_y,True,1.5652327403515837e-12,0.0825469390206153,False,,,True,3.228439319914643e-40,0.0519196059726647,2
co_ti,nd_y,co_ti||nd_y,True,1.732557235799656e-12,0.08166846745109,False,,,True,3.2676215905238518e-40,0.0514623618924694,2
si_v,si_nd,si_v||si_nd,True,2.962485200714894e-11,0.0768211123990317,False,,,True,8.567538273326726e-26,0.0311678326087029,2
nd_y,v_ni,nd_y||v_ni,True,1.7959877333184774e-12,0.0817212256123642,False,,,True,4.5821385347809885e-40,0.0511913007604317,2
nd_y,co_cr,nd_y||co_cr,True,1.8974931292232243e-12,0.0812216015381267,False,,,True,2.4553488012570693e-42,0.0544299104946068,2
co_mn,nd_y,co_mn||nd_y,True,1.926390128755412e-12,0.080579728095977,False,,,True,9.101429549647733e-43,0.0544351252637885,2
nd_y,si_nd,nd_y||si_nd,True,1.9790708016161744e-12,0.1119651182785981,False,,,True,1.1715066097501084e-37,0.0631184814716565,2
y_mn,si_nd,y_mn||si_nd,True,2.042473467541973e-12,0.0874130478754379,False,,,True,2.1565601504837875e-34,0.0452278938228883,2
ni_ca,nd_y,ni_ca||nd_y,True,2.1550428291738505e-12,0.0806855967590164,False,,,True,4.64964061138573e-39,0.0497103602661702,2
si_mn,sc_nd,si_mn||sc_nd,True,2.1757580776105377e-12,0.0746768257045751,False,,,True,3.626805502971877e-25,0.0263400128817739,2
